event_count,process_create_count,file_create_count,registry_modify_count,network_connect_count,uses_suspicious_process,uses_suspicious_command,has_multiple_behaviors,label
438,30,7,0,11,0,0,1,0
6680,0,2,0,0,0,0,1,0
142,43,2,16,2,0,1,1,0
219,9,5,2,0,0,1,1,0
884,0,4,3,11,0,1,1,0
925,34,3,47,11,0,1,1,0
915,29,5,0,0,0,1,1,0
150,38,6,2,3,0,1,1,0
904,29,1,1,11,0,1,1,0
677,5,5,2,11,0,1,1,0
405,34,0,1,0,0,1,1,0
726,40,4,0,0,0,1,1,0
43,32,6,1,4,0,1,1,0
515,29,2,0,0,0,1,1,0
6307,45,2,0,11,0,1,1,0
890,44,2,2,10,0,1,1,0
2378,27,6,3,11,0,1,1,0
6343,27,6,0,0,0,1,1,0
948,45,0,4,12,0,1,1,0
868,44,2,4,12,0,1,1,0
962,45,3,2,12,0,1,1,0
54,42,0,0,12,0,0,1,0
18,4,0,3,11,0,1,1,0
6537,41,4,0,12,0,1,1,0
856,7,3,0,0,0,0,1,0
50,44,6,0,0,0,1,1,0
803,45,3,0,0,0,0,1,0
590,27,6,0,7,0,1,1,0
832,28,1,0,12,0,1,1,0
940,45,1,0,12,0,1,1,0
723,27,3,3,10,0,1,1,0
602,27,6,22,0,0,1,1,0
907,35,4,0,12,1,1,1,0
943,37,2,2,0,0,1,1,0
6,0,6,0,0,0,1,0,0
825,46,5,3,5,1,1,1,0
34,27,6,1,0,1,1,1,0
944,28,1,794,11,0,1,1,0
5,0,3,2,0,0,1,1,0
90,45,5,5,7,0,1,1,0
36,31,4,1,0,0,1,1,0
49,30,3,5,11,0,1,1,0
873,35,3,2,8,0,0,1,0
321,6,4,0,7,0,1,1,0
930,40,0,3,0,0,0,1,0
828,35,0,3,3,0,1,1,0
43,32,0,0,11,0,0,1,0
943,40,0,3,0,0,1,1,0
64,27,26,1,10,0,1,1,0
532,27,3,18,0,0,1,1,0
867,31,2,2,0,0,0,1,0
940,28,3,0,11,0,0,1,0
899,5,3,0,0,0,1,1,0
18,1,2,4,11,0,1,1,0
498,30,2,4,11,0,1,1,0
768,27,3,2,11,0,1,1,0
349,36,0,1,10,0,1,1,0
6267,4,3,5,0,0,1,1,0
675,43,0,0,9,0,0,1,0
4024,39,6,0,6,0,1,1,0
914,29,6,0,11,0,1,1,0
677,31,2,1,12,0,1,1,0
35,27,6,1,1,0,1,1,0
6534,16,3,1,0,0,1,1,0
952,39,0,3,12,0,0,1,0
942,28,3,0,9,0,0,1,0
791,28,5,0,0,0,1,1,0
20436,36,1,3,0,0,1,1,0
793,28,6,2,0,0,1,1,0
483,6,2,2,11,0,0,1,0
933,28,11,0,6,0,1,1,0
496,0,2,0,0,0,1,1,0
948,44,3,3,9,0,0,1,0
914,5,3,1,10,0,1,1,0
940,27,2,3,11,0,0,1,0
51,31,0,2,11,1,1,1,0
56,43,3,2,8,0,1,1,0
1017,27,3,2,103,0,0,1,0
865,0,3,2,11,0,0,1,0
839,45,5,3,12,0,1,1,0
369,58,5,0,7,0,1,1,0
861,37,3,4,12,0,1,1,0
755,45,3,2,6,0,1,1,0
847,30,1,37,2,0,1,1,0
614,1,1,1,3,0,1,1,0
133,40,1,0,7,0,0,1,0
491,43,0,5,9,0,1,1,0
45,28,5,1,11,0,1,1,0
912,22,3,40,0,0,1,1,0
34,27,3,4,0,0,1,1,0
44,28,3,1,12,0,1,1,0
897,6,74,3,0,0,1,1,0
1046,32,2,266,9,0,1,1,0
894,47,3,0,11,0,1,1,0
437,1,3,0,8,0,0,1,0
736,0,1,0,9,0,1,1,0
434,30,112,0,11,0,1,1,0
42,27,5,0,10,0,1,1,0
12031,27,6,2,48,0,1,1,0
940,30,6,2,0,0,1,1,0
34,27,6,0,1,0,1,1,0
74,32,6,0,5,0,1,1,0
781,27,2,2,0,0,1,1,0
900,28,3,3,8,0,1,1,0
26553,44,6,1,3,0,1,1,0
875,27,6,3,8,0,1,1,0
896,43,6,2,14,0,1,1,0
530,44,3,2,5,0,1,1,0
929,39,3,2,10,0,1,1,0
857,3,0,2,0,0,1,1,0
45,35,6,1,3,0,1,1,0
837,38,6,2,11,0,1,1,0
757,28,2,1,11,0,1,1,0
915,28,4,2,0,0,1,1,0
57,45,2,4,2,0,1,1,0
9610,29,3,0,9,0,0,1,0
893,31,3,0,9,0,0,1,0
898,43,1,2,0,0,1,1,0
578,27,3,5,8,0,1,1,0
390,30,3,3,12,0,1,1,0
142,28,3,0,0,0,0,1,0
582,27,2,1,12,0,1,1,0
798,37,2,0,7,0,1,1,0
33,27,6,0,0,0,1,1,0
562,44,5,3,0,0,1,1,0
45,27,6,1,11,0,1,1,0
27,21,6,0,0,0,1,1,0
505,35,3,0,12,0,1,1,0
885,6,3,0,3,0,0,1,0
493,40,3,0,11,0,0,1,0
13,4,4,2,3,0,1,1,0
282,44,3,1,0,0,1,1,0
6667,28,3,0,11,0,1,1,0
6797,43,0,0,0,0,0,1,0
48,32,1,3,12,0,1,1,0
103,45,3,48,7,0,1,1,0
81,44,3,23,11,0,1,1,0
911,27,3,4,11,0,1,1,0
6190,34,4,0,1,0,1,1,0
841,5,0,1,0,0,1,1,0
243,27,4,3,11,0,1,1,0
104,42,3,5,12,0,1,1,0
6702,27,0,1,0,0,1,1,0
613,35,3,2,10,0,1,1,0
939,44,0,1,0,0,1,1,0
903,0,3,0,0,0,0,1,0
114,28,4,0,11,0,1,1,0
110,27,6,1,34,0,1,1,0
934,31,3,3,9,0,1,1,0
42,28,3,0,11,0,0,1,0
387,30,6,0,11,0,1,1,0
874,0,3,2,0,0,0,1,0
224,28,0,1,0,0,0,1,0
853,30,0,3,0,0,0,1,0
842,28,3,0,11,0,0,1,0
36,30,6,0,0,0,1,1,0
858,28,3,2,0,0,1,1,0
766,36,1,0,0,0,1,1,0
52,38,3,2,9,0,1,1,0
770,45,3,3,10,0,1,1,0
780,42,2,2,0,1,1,1,0
6520,27,5,0,0,0,1,1,0
130,43,0,1,0,0,1,1,0
14319,31,3,0,10,0,0,1,0
944,45,0,0,0,0,0,1,0
39,29,1,0,9,0,1,1,0
69,56,5,0,8,0,1,1,0
42,28,3,1,10,0,1,1,0
918,0,4,3,11,0,1,1,0
302,27,3,2,12,0,1,1,0
869,30,6,1,4,0,1,1,0
4470,27,6,0,11,0,1,1,0
794,30,6,0,0,0,1,1,0
749,31,3,0,10,0,1,1,0
58,42,3,2,11,0,1,1,0
340,0,2,0,0,0,1,1,0
199,42,139,17,1,0,1,1,0
683,30,3,2,2,0,1,1,0
932,45,1,0,103,0,0,1,0
46,29,6,0,11,0,1,1,0
893,28,2,0,0,0,0,1,0
604,40,0,2,24,0,0,1,0
875,5,2,0,0,0,0,1,0
926,56,71,1,1,0,1,1,0
901,35,0,0,12,0,0,1,0
32,27,3,2,0,0,1,1,0
5061,27,4,29,0,0,1,1,0
58,44,1,3,2,0,1,1,0
20628,32,0,0,0,0,0,1,0
512,44,3,0,11,0,0,1,0
517,30,6,3,0,0,1,1,0
900,0,3,2,11,0,1,1,0
791,45,5,8,0,0,1,1,0
878,44,6,3,0,0,1,1,0
864,27,6,2,0,1,1,1,0
35,27,6,2,0,0,1,1,0
830,33,2,0,0,0,1,1,0
3,0,2,1,0,0,1,1,0
928,45,5,3,10,0,1,1,0
568,0,3,0,0,0,1,1,0
16,4,1,2,9,0,1,1,0
42,35,5,2,0,0,1,1,0
630,21,3,0,0,0,0,1,0
19,5,5,2,7,0,1,1,0
900,44,3,5,0,0,1,1,0
30,27,3,0,0,0,0,1,0
938,30,3,2,2,0,1,1,0
80,30,0,42,8,0,1,1,0
2879,33,0,2,12,0,1,1,0
47,27,5,4,11,0,1,1,0
837,45,0,5,12,0,1,1,0
304,35,3,2,7,0,1,1,0
1526,44,2,2,0,0,1,1,0
453,42,5,5,1,0,1,1,0
443,0,6,2,6,0,1,1,0
349,27,2,1,0,0,1,1,0
827,45,3,2,0,0,1,1,0
928,29,6,1,10,0,1,1,0
540,40,0,4,0,0,1,1,0
653,5,5,0,9,0,0,1,0
948,42,3,3,9,0,1,1,0
903,37,1,0,8,0,0,1,0
950,41,3,1,6,0,1,1,0
6453,29,0,0,6,0,0,1,0
989,37,0,3,97,1,1,1,0
601,28,6,3,4,0,1,1,0
950,42,4,3,11,0,1,1,0
913,6,0,1,6,0,0,1,0
49,45,2,2,0,0,1,1,0
676,28,114,2,11,0,1,1,0
39,39,0,0,0,0,0,0,0
6454,57,2,5,2,0,1,1,0
837,41,1,2,12,0,1,1,0
4957,44,3,3,7,0,1,1,0
821,35,6,0,0,0,1,1,0
4085,27,3,1,0,0,1,1,0
845,41,27,0,0,0,1,1,0
59,45,2,0,12,0,0,1,0
724,7,3,4,11,0,1,1,0
941,30,1,2,6,0,1,1,0
59,34,3,1,6,0,1,1,0
932,27,3,3,0,0,1,1,0
947,33,0,4,12,0,1,1,0
587,33,3,4,11,0,1,1,0
35,13,2,2,11,0,1,1,0
1461,22,5,1,5,0,1,1,0
932,27,2,3,0,0,1,1,0
412,27,6,0,11,1,1,1,0
664,27,3,0,0,0,0,1,0
493,27,6,2,0,0,1,1,0
112,27,0,0,9,0,0,1,0
407,6,3,3,0,0,1,1,0
922,38,3,0,12,0,0,1,0
38,30,6,2,0,0,1,1,0
935,35,0,0,2,0,0,1,0
949,44,0,2,11,0,1,1,0
955,28,3,47,8,0,1,1,0
937,40,6,2,0,0,1,1,0
42,32,3,2,5,0,0,1,0
42,27,3,2,10,0,1,1,0
956,44,0,1,9,0,0,1,0
238,27,29,3,0,0,1,1,0
774,0,6,2,0,0,1,1,0
40,27,5,3,5,0,1,1,0
369,27,3,1,3,0,1,1,0
488,6,3,2,0,0,1,1,0
40,35,1,3,1,0,1,1,0
894,31,0,5,11,0,1,1,0
931,35,3,0,11,0,0,1,0
843,43,6,2,10,0,1,1,0
874,28,2,2,0,0,0,1,0
6417,28,6,0,11,0,1,1,0
938,45,3,2,3,0,1,1,0
190,29,5,0,12,0,1,1,0
637,3,6,4,0,0,1,1,0
855,43,3,3,0,0,1,1,0
931,28,0,0,0,0,0,1,0
642,6,3,2,11,0,1,1,0
178,34,136,2,6,0,1,1,0
278,39,0,3,11,0,0,1,0
105,27,4,32,12,0,1,1,0
6371,45,3,5,36,0,1,1,0
456,45,3,0,0,0,0,1,0
286,30,4,2,12,0,1,1,0
780,45,4,0,11,0,1,1,0
874,36,2,3,11,0,0,1,0
48,42,6,0,0,0,1,1,0
860,0,3,4,11,0,1,1,0
897,3,5,5,3,0,1,1,0
952,44,0,2,7,0,0,1,0
542,27,2,0,8,0,0,1,0
232,0,4,4,8,0,1,1,0
72,41,3,0,9,0,1,1,0
186,27,3,0,0,0,0,1,0
18,3,2,4,9,0,1,1,0
170,3,0,2,7,0,1,1,0
716,34,3,5,11,0,1,1,0
43,27,6,0,10,0,1,1,0
6647,41,2,3,11,0,1,1,0
870,31,3,4,0,0,1,1,0
5002,43,1,5,0,0,1,1,0
479,6,3,4,1,0,1,1,0
947,37,5,0,6,0,1,1,0
555,28,1,3,11,0,1,1,0
879,35,17,1,11,0,1,1,0
811,3,5,0,0,0,1,1,0
928,44,3,0,11,0,1,1,0
157,27,0,1,12,0,1,1,0
6133,30,5,0,7,0,1,1,0
503,44,5,3,0,0,1,1,0
881,6,0,0,9,0,0,1,0
42605,36,5,1,11,0,1,1,0
885,27,3,2,6,1,1,1,0
577,34,3,2,11,0,1,1,0
707,27,0,1,12,0,1,1,0
918,22,3,2,0,0,1,1,0
887,35,3,5,42,0,1,1,0
39,27,3,0,9,0,1,1,0
36,32,2,2,0,0,1,1,0
6799,27,28,0,2,1,1,1,0
3075,0,2,0,0,0,1,1,0
47,31,3,2,11,0,1,1,0
41,34,3,4,0,0,1,1,0
509,4,5,1,10,0,1,1,0
937,27,6,1,11,0,1,1,0
342,0,3,4,0,0,1,1,0
309,7,3,2,11,0,1,1,0
581,40,5,1,0,0,1,1,0
54,27,15,0,12,0,1,1,0
236,27,5,1,0,1,1,1,0
878,30,3,3,12,0,1,1,0
350,27,3,9,0,0,1,1,0
953,45,4,1,12,0,1,1,0
311,44,5,1,2,0,1,1,0
230,27,1,1,11,0,1,1,0
961,44,3,3,11,0,1,1,0
6255,6,5,0,8,0,1,1,0
933,27,3,2,0,0,1,1,0
942,45,3,3,10,0,1,1,0
1051,27,121,0,0,0,1,1,0
880,27,5,2,1,0,1,1,0
855,2,0,2,0,0,1,1,0
140,0,3,2,11,0,0,1,0
997,21,136,0,5,0,0,1,0
58,38,3,5,12,0,1,1,0
31,27,0,1,3,0,1,1,0
33,29,3,1,0,0,1,1,0
729,28,3,0,6,0,0,1,0
881,3,0,5,11,0,1,1,0
46,45,0,1,0,0,0,1,0
960,32,3,0,28,0,0,1,0
930,27,0,0,6,0,0,1,0
591,34,0,2,15,0,1,1,0
932,28,5,0,0,0,1,1,0
354,30,3,5,11,0,1,1,0
590,45,3,1,0,0,1,1,0
936,27,6,4,0,0,1,1,0
8579,27,74,4,10,0,1,1,0
863,45,1,0,10,0,1,1,0
847,27,5,0,0,0,1,1,0
5,4,0,1,0,0,1,1,0
476,35,3,3,0,0,1,1,0
6905,45,3,1,102,0,1,1,0
703,0,4,0,16,0,1,1,0
933,31,6,0,12,0,1,1,0
203,0,2,1,0,0,1,1,0
1366,44,3,0,11,0,1,1,0
904,28,0,1,11,0,0,1,0
143,4,3,1,10,0,1,1,0
614,28,5,3,11,0,1,1,0
893,4,0,2,4,0,1,1,0
892,27,3,0,0,0,0,1,0
147,27,3,0,12,0,0,1,0
914,42,3,15,0,0,1,1,0
411,27,3,3,11,0,1,1,0
861,36,2,0,0,0,0,1,0
27980,46,3,0,12,0,0,1,0
940,44,3,194,9,0,0,1,0
44,27,4,2,11,0,1,1,0
947,45,2,0,0,0,0,1,0
634,44,3,0,5,0,1,1,0
536,28,3,3,12,0,1,1,0
938,28,3,0,12,0,0,1,0
769,6,3,2,11,0,0,1,0
916,7,0,4,11,0,1,1,0
953,30,11,4,12,0,1,1,0
948,45,1,1,12,0,1,1,0
725,28,3,1,7,0,0,1,0
859,45,3,0,3,0,0,1,0
958,45,3,0,8,0,1,1,0
932,27,5,0,0,0,1,1,0
952,45,0,0,5,0,0,1,0
641,43,5,1,3,0,1,1,0
401,44,17,3,10,0,1,1,0
5488,38,0,0,11,0,0,1,0
16654,42,4,5,0,1,1,1,0
320,0,4,3,0,0,1,1,0
868,27,3,1,9,0,1,1,0
199,44,0,2,103,0,0,1,0
20127,45,1,0,0,0,0,1,0
918,27,1,48,11,0,1,1,0
871,44,0,2,0,0,0,1,0
891,27,2,2,0,0,1,1,0
756,38,3,4,12,0,1,1,0
501,35,0,5,0,1,1,1,0
914,0,0,1,11,0,0,1,0
829,27,2,0,0,0,0,1,0
3177,27,3,0,0,0,0,1,0
653,45,2,3,11,0,1,1,0
893,5,4,1,0,0,1,1,0
43,29,1,2,11,0,1,1,0
691,0,3,0,12,0,0,1,0
6800,29,0,1,12,0,1,1,0
336,3,1,1,11,0,1,1,0
942,44,3,2,11,0,1,1,0
510,30,3,1,7,0,1,1,0
5118,44,240,0,15,0,1,1,0
5344,28,4,1,21,0,1,1,0
437,36,3,0,0,0,1,1,0
931,29,3,0,11,0,0,1,0
5747,27,0,0,0,0,0,1,0
6760,28,10,2,0,0,1,1,0
834,34,6,0,0,0,1,1,0
997,96,2,2,2,0,0,1,0
950,59,0,3,11,0,1,1,0
249,30,2,0,8,0,0,1,0
924,36,3,1,11,0,1,1,0
891,5,0,1,7,0,1,1,0
32,28,4,0,0,0,1,1,0
592,27,4,0,5,1,1,1,0
17913,28,3,2,11,0,0,1,0
906,41,3,3,0,0,1,1,0
916,0,6,0,10,0,1,1,0
46,34,3,2,7,0,1,1,0
549,39,2,0,11,0,1,1,0
6414,34,2,0,9,0,1,1,0
946,29,4,0,11,0,1,1,0
56,44,6,3,3,0,1,1,0
978,58,4,3,11,0,1,1,0
183,7,2,2,0,0,1,1,0
40,27,2,0,11,0,1,1,0
490,44,5,1,8,0,1,1,0
68,29,6,2,7,0,1,1,0
338,28,2,2,10,1,1,1,0
48,45,3,0,0,0,0,1,0
200,38,3,1,0,0,1,1,0
955,38,3,3,12,0,1,1,0
933,40,5,2,0,0,1,1,0
876,40,5,2,6,1,1,1,0
468,28,3,0,66,0,0,1,0
60,43,3,4,10,0,1,1,0
636,32,3,0,6,0,0,1,0
956,44,2,5,12,0,1,1,0
297,2,112,5,0,0,1,1,0
946,35,1,4,10,0,1,1,0
753,39,3,1,11,0,1,1,0
6739,45,3,0,0,0,0,1,0
5736,4,3,2,11,0,1,1,0
43,27,0,5,11,0,1,1,0
953,44,4,2,12,0,1,1,0
919,0,3,2,13,0,1,1,0
358,27,2,2,10,0,0,1,0
950,36,3,0,11,0,0,1,0
90,30,0,0,0,0,0,1,0
50,36,0,2,12,0,0,1,0
259,0,0,0,0,0,0,0,0
936,28,6,2,10,0,1,1,0
331,38,2,0,11,0,1,1,0
32197,30,2,0,11,0,1,1,0
861,27,3,0,4,1,0,1,0
694,44,2,2,11,0,1,1,0
852,43,5,1,0,0,1,1,0
923,28,3,1,11,0,0,1,0
933,29,3,0,0,0,1,1,0
823,40,0,0,9,0,0,1,0
961,45,2,0,11,0,0,1,0
45,30,3,2,10,0,1,1,0
863,27,3,2,5,0,1,1,0
943,27,3,3,9,0,1,1,0
875,23,3,0,0,0,0,1,0
470,27,6,0,6,0,1,1,0
708,45,3,5,11,0,1,1,0
872,27,42,0,9,0,1,1,0
103,35,4,0,0,0,1,1,0
679,28,1,2,11,0,1,1,0
397,33,3,4,0,0,1,1,0
905,4,3,0,0,0,0,1,0
948,38,0,2,12,0,1,1,0
47,33,1,2,11,0,1,1,0
953,37,4,8,12,0,1,1,0
9,4,3,2,0,0,1,1,0
900,31,9,2,0,0,1,1,0
5661,27,5,0,4,0,1,1,0
288,29,6,0,0,0,1,1,0
933,45,2,3,10,0,0,1,0
943,38,3,2,10,0,0,1,0
847,27,6,0,0,0,1,1,0
6468,43,3,3,9,0,1,1,0
828,28,0,2,10,0,1,1,0
784,5,3,4,11,0,1,1,0
931,28,3,12,11,0,1,1,0
222,44,0,0,0,0,0,1,0
187,29,2,2,11,0,1,1,0
115,27,2,0,11,0,1,1,0
5097,43,1,0,12,1,1,1,0
45,27,6,1,11,0,1,1,0
41,28,0,1,12,0,0,1,0
910,31,3,0,0,0,1,1,0
663,28,6,2,11,0,1,1,0
934,41,3,2,6,0,0,1,0
865,27,0,1,12,0,0,1,0
745,28,0,2,18,0,1,1,0
3779,27,5,0,11,0,1,1,0
19565,30,4,0,11,0,1,1,0
620,0,3,1,4,0,0,1,0
943,36,1,0,8,0,1,1,0
874,45,0,0,11,0,0,1,0
33,28,3,2,0,0,1,1,0
158,27,3,0,0,0,0,1,0
888,27,6,2,12,0,1,1,0
958,45,0,5,11,0,1,1,0
928,38,2,1,10,0,1,1,0
916,59,2,0,11,0,1,1,0
934,30,1,2,18,0,1,1,0
811,1,3,3,5,0,0,1,0
926,29,113,1,0,0,1,1,0
58,44,5,2,7,0,1,1,0
44,34,0,2,8,0,1,1,0
904,28,4,2,12,0,1,1,0
905,44,6,0,0,0,1,1,0
921,31,0,2,11,0,0,1,0
856,30,3,0,0,0,0,1,0
35,27,4,2,2,0,1,1,0
194,84,14,2,6,0,1,1,0
270,21,5,0,5,0,1,1,0
29,3,3,0,0,0,0,1,0
845,36,0,2,0,0,1,1,0
5781,33,3,2,12,0,1,1,0
32,27,0,4,1,0,1,1,0
923,29,12,2,11,0,1,1,0
364,28,3,2,10,0,1,1,0
697,31,6,0,0,0,1,1,0
36,28,4,2,2,0,1,1,0
701,45,0,1,11,0,0,1,0
356,5,6,4,0,0,1,1,0
945,41,6,0,11,0,1,1,0
52,42,6,3,1,0,1,1,0
109,27,6,0,4,0,1,1,0
834,36,5,2,9,0,1,1,0
891,31,3,4,11,0,1,1,0
60,42,2,5,11,0,1,1,0
736,44,44,3,6,1,1,1,0
36,27,6,3,0,0,1,1,0
695,28,7,0,0,0,1,1,0
941,45,0,2,9,1,0,1,0
9,5,0,2,2,0,1,1,0
901,99,1,2,7,0,1,1,0
6701,27,4,0,0,0,1,1,0
935,42,2,3,0,0,1,1,0
821,27,3,0,11,0,0,1,0
1493,0,5,0,7,0,1,1,0
887,4,0,2,4,0,1,1,0
438,41,6,1,11,0,1,1,0
39,32,3,1,0,0,1,1,0
45,27,6,1,11,0,1,1,0
44,39,3,2,0,0,1,1,0
665,0,6,2,0,0,1,1,0
758,37,3,4,3,0,1,1,0
559,6,3,0,6,0,0,1,0
939,38,3,3,10,0,1,1,0
647,40,2,4,10,1,1,1,0
522,27,2,1,11,0,1,1,0
652,24,3,0,69,0,0,1,0
53,45,5,0,3,0,1,1,0
953,45,2,2,11,0,0,1,0
846,27,0,1,0,0,1,1,0
513,27,5,5,2,0,1,1,0
878,31,3,2,10,0,1,1,0
524,43,0,2,0,0,0,1,0
47,27,6,3,11,0,1,1,0
63,43,5,3,12,0,1,1,0
956,39,6,1,8,0,1,1,0
31,27,2,2,0,0,0,1,0
935,28,15,4,11,0,1,1,0
10907,30,3,1,6,0,0,1,0
859,31,1,2,0,0,1,1,0
54,42,1,0,11,0,0,1,0
882,30,5,0,9,0,1,1,0
663,27,5,0,0,0,1,1,0
949,32,3,0,11,0,1,1,0
720,27,3,0,0,0,0,1,0
43,27,3,2,11,0,1,1,0
843,27,4,0,0,0,1,1,0
368,28,3,1,9,1,1,1,0
6751,27,4,5,0,0,1,1,0
714,27,3,0,8,0,1,1,0
447,40,1,0,0,0,0,1,0
938,29,4,1,6,1,1,1,0
937,27,3,1,12,0,1,1,0
5493,28,0,0,0,0,0,1,0
641,43,3,4,0,0,1,1,0
39,21,5,0,0,0,1,1,0
6539,37,4,2,10,0,1,1,0
788,27,5,1,0,0,1,1,0
752,6,3,5,9,0,1,1,0
550,30,2,0,11,0,0,1,0
226,45,0,5,0,0,1,1,0
322,51,5,2,8,0,1,1,0
315,4,5,0,0,0,1,1,0
533,4,3,0,4,0,0,1,0
922,27,3,15,1,0,1,1,0
76,36,2,238,11,0,0,1,0
901,27,2,0,8,0,1,1,0
312,6,3,4,12,0,1,1,0
678,31,5,10,11,1,1,1,0
942,27,0,3,11,0,0,1,0
495,27,6,3,0,0,1,1,0
912,27,5,0,11,0,1,1,0
570,27,3,2,11,0,1,1,0
829,42,3,0,11,0,1,1,0
901,27,6,3,11,0,1,1,0
831,45,5,1,9,0,1,1,0
166,36,3,4,0,0,1,1,0
807,40,0,0,11,0,0,1,0
960,27,116,2,11,0,1,1,0
855,27,5,0,11,0,1,1,0
43,27,4,1,11,0,1,1,0
6772,31,2,0,11,0,0,1,0
741,1,3,1,1,0,1,1,0
209,36,3,5,11,0,1,1,0
334,76,0,2,6,0,0,1,0
912,7,0,2,10,0,1,1,0
366,42,3,1,11,0,1,1,0
953,58,3,5,11,0,1,1,0
685,28,25,3,11,0,1,1,0
822,44,3,3,11,0,1,1,0
923,28,3,0,11,0,0,1,0
920,40,3,0,4,0,0,1,0
55,40,5,2,8,0,1,1,0
900,41,3,0,8,0,1,1,0
208,29,3,0,11,0,0,1,0
39,25,1,2,11,1,1,1,0
883,0,6,2,12,0,1,1,0
52,37,3,0,12,0,1,1,0
904,36,4,3,0,0,1,1,0
64,27,5,2,30,0,1,1,0
39,27,3,0,9,0,0,1,0
890,37,0,3,0,0,0,1,0
835,43,3,1,12,0,0,1,0
936,36,0,3,0,0,0,1,0
40,30,3,2,5,0,1,1,0
1208,34,4,3,6,0,1,1,0
29,27,1,1,0,0,1,1,0
557,27,6,2,0,0,1,1,0
854,28,3,1,0,0,1,1,0
42,27,5,1,9,0,1,1,0
495,37,2,0,11,0,1,1,0
342,2,6,0,11,0,1,1,0
422,43,2,2,10,0,1,1,0
339,29,37,273,0,0,1,1,0
614,44,3,98,0,0,0,1,0
949,30,42,5,0,0,1,1,0
962,45,3,3,11,0,1,1,0
33,29,3,1,0,0,1,1,0
948,32,8,0,11,0,1,1,0
949,44,3,0,12,0,0,1,0
399,4,5,2,0,0,1,1,0
853,32,1,0,11,0,1,1,0
822,42,1,2,0,0,0,1,0
41,32,1,2,6,0,1,1,0
322,39,0,1,16,0,1,1,0
208,28,3,0,8,0,0,1,0
61,43,4,3,11,0,1,1,0
755,44,0,0,11,0,0,1,0
621,45,2,2,11,0,1,1,0
56,43,2,3,8,0,1,1,0
813,32,2,4,0,0,1,1,0
16,0,4,2,10,0,1,1,0
943,27,4,1,11,0,1,1,0
801,27,0,4,11,0,1,1,0
947,34,3,0,10,0,1,1,0
290,31,4,4,11,0,1,1,0
371,30,3,3,6,0,1,1,0
357,27,6,0,9,0,1,1,0
909,29,3,0,0,0,0,1,0
949,44,5,1,8,0,1,1,0
937,28,3,2,12,1,1,1,0
6076,27,5,2,1,0,1,1,0
10,2,3,3,2,0,0,1,0
796,27,3,3,11,0,1,1,0
899,34,3,1,11,0,1,1,0
811,30,0,3,10,0,1,1,0
35,21,3,0,11,0,0,1,0
518,6,3,3,11,0,1,1,0
550,7,3,1,0,0,1,1,0
662,15,5,3,8,0,1,1,0
147,27,6,0,2,0,1,1,0
38,28,3,2,5,0,1,1,0
249,40,3,1,0,0,1,1,0
776,3,0,3,8,0,0,1,0
792,32,5,1,0,0,1,1,0
45,27,4,2,12,0,1,1,0
520,41,2,47,11,0,1,1,0
178,42,23,0,11,0,0,1,0
586,35,3,2,11,0,1,1,0
491,28,7,0,29,0,1,1,0
222,36,3,12,1,0,1,1,0
30,27,3,0,0,0,1,1,0
804,31,1,2,11,0,1,1,0
822,0,3,2,0,0,1,1,0
369,39,3,2,0,0,1,1,0
906,6,3,100,11,0,1,1,0
763,39,0,2,0,0,1,1,0
935,30,3,0,68,0,1,1,0
465,27,3,0,0,0,0,1,0
411,44,3,0,8,0,1,1,0
3649,45,0,2,12,0,0,1,0
185,27,5,0,0,0,1,1,0
109,45,2,3,10,0,0,1,0
290,44,0,2,11,0,1,1,0
92,27,3,0,2,0,1,1,0
713,32,2,3,12,0,0,1,0
806,34,4,1,11,0,1,1,0
918,27,5,0,8,0,1,1,0
34,28,6,0,0,0,1,1,0
53,37,6,0,10,0,1,1,0
574,27,0,0,0,0,0,1,0
932,27,3,3,11,0,0,1,0
832,44,20,0,10,0,1,1,0
962,45,4,3,10,0,1,1,0
906,28,1,2,0,0,0,1,0
886,3,2,3,0,1,1,1,0
841,56,0,2,12,0,0,1,0
507,29,5,4,10,0,1,1,0
500,32,3,0,3,0,1,1,0
922,31,2,0,12,0,1,1,0
17,4,0,3,10,0,1,1,0
838,27,2,0,0,0,0,1,0
37,33,4,0,0,0,1,1,0
6078,4,4,2,4,0,1,1,0
673,41,3,117,7,0,0,1,0
947,44,3,0,0,0,1,1,0
945,27,5,0,12,0,1,1,0
955,45,0,0,11,0,0,1,0
499,45,3,1,9,0,1,1,0
713,42,3,3,11,0,1,1,0
954,43,0,2,10,0,1,1,0
59088,29,0,5,7,0,1,1,0
142,40,4,3,1,0,1,1,0
438,33,3,0,11,0,0,1,0
39,28,9,2,0,0,1,1,0
933,33,3,0,11,0,1,1,0
892,39,0,3,0,0,1,1,0
819,30,123,1,100,0,1,1,0
859,27,0,3,9,0,1,1,0
31,28,0,0,3,0,0,1,0
672,39,3,0,0,0,0,1,0
309,27,6,2,22,0,1,1,0
656,45,3,0,0,0,0,1,0
581,45,6,0,2,0,1,1,0
534,30,3,4,0,0,1,1,0
814,3,2,0,5,0,0,1,0
44,29,5,0,10,0,1,1,0
779,27,3,1,8,0,1,1,0
11932,40,3,3,4,0,0,1,0
6683,31,2,3,0,1,0,1,0
895,6,0,0,0,0,0,1,0
954,45,0,0,6,0,0,1,0
886,3,6,0,11,0,1,1,0
